Date: Time, TimeSinceLoad(s), PPID, TimeStamp (Shimmer),Skin Conductance,Skin Resistance,PPG,HRV,Heart Rate,X (Shimmer),Y (Shimmer),Z (Shimmer),Gyro P (Shimmer),Gyro R (Shimmer),Gyro Y (Shimmer),Event
0:25/12/2019 17:00:18.809,74.47729, 4_Baseline, 436086.6939868, 2377, 1278.71252441406, 1365.56774902344, 687.5, 87.2727279663086, -7.28904867172241, -3.2627170085907, 6.09216022491455, 0.47328245639801, -0.213740453124046, 0.152671754360199,Surfing Shot
0:25/12/2019 17:00:18.820,74.48862, 4_Baseline, 436086.7137248, 2377, 1278.71252441406, 1374.35900878906, 687.5, 87.2727279663086, -7.28426074981689, -3.26989817619324, 6.07300996780396, 0.580152690410614, -0.595419824123383, 0.106870226562023,Surfing Shot
0:25/12/2019 17:00:18.820,74.48868, 4_Baseline, 436086.7138487, 2376, 1279.45825195313, 1391.94140625, 687.5, 87.2727279663086, -7.28186702728271, -3.26750445365906, 6.0682225227356, 0.274809151887894, -1.08396947383881, -0.0152671756222844,Surfing Shot
0:25/12/2019 17:00:18.853,74.5219, 4_Baseline, 436086.737742, 2376, 1279.45825195313, 1412.45422363281, 687.5, 87.2727279663086, -7.26989841461182, -3.28186702728271, 6.07540416717529, 0.366412222385406, -1.28244268894196, -0.152671754360199,Surfing Shot
0:25/12/2019 17:00:18.853,74.52198, 4_Baseline, 436086.7395686, 2376, 1279.45825195313, 1441.02563476563, 687.5, 87.2727279663086, -7.25074815750122, -3.26750445365906, 6.08019161224365, 0.0610687024891377, -1.54198467731476, 0.0916030555963516,Surfing Shot
0:25/12/2019 17:00:18.853,74.522, 4_Baseline, 436086.7416859, 2376, 1279.45825195313, 1471.794921875, 687.5, 87.2727279663086, -7.24835443496704, -3.27468585968018, 6.09934186935425, 0.0610687024891377, -1.52671754360199, 0,Surfing Shot
0:25/12/2019 17:00:18.876,74.54433, 4_Baseline, 436086.7625955, 2376, 1279.45825195313, 1501.09887695313, 687.5, 87.2727279663086, -7.26989841461182, -3.26032304763794, 6.10412931442261, 0.0458015277981758, -1.54198467731476, 0.122137404978275,Surfing Shot
0:25/12/2019 17:00:18.876,74.54436, 4_Baseline, 436086.7644833, 2375, 1280.20483398438, 1531.13549804688, 687.5, 87.2727279663086, -7.26271677017212, -3.28665471076965, 6.11131048202515, 0.152671754360199, -1.51145040988922, 0.381679385900497,Surfing Shot
0:25/12/2019 17:00:18.876,74.5444, 4_Baseline, 436086.7665792, 2377, 1278.71252441406, 1560.43957519531, 687.5, 87.2727279663086, -7.272292137146, -3.29144215583801, 6.09694814682007, -0.137404575943947, -1.64885497093201, 0.183206111192703,Surfing Shot
0:25/12/2019 17:00:18.876,74.54443, 4_Baseline, 436086.7668696, 2376, 1279.45825195313, 1583.15014648438, 687.5, 87.2727279663086, -7.23638534545898, -3.31298613548279, 6.11370420455933, 0.290076345205307, -1.60305345058441, 0.458015263080597,Surfing Shot
0:25/12/2019 17:00:18.898,74.56653, 4_Baseline, 436086.7885657, 2375, 1280.20483398438, 1597.06958007813, 687.5, 87.2727279663086, -7.22202253341675, -3.28426098823547, 6.10652303695679, 0.137404575943947, -1.64885497093201, 0.320610672235489,Surfing Shot
0:25/12/2019 17:00:18.898,74.56659, 4_Baseline, 436086.7903809, 2375, 1280.20483398438, 1601.46520996094, 687.5, 87.2727279663086, -7.20766019821167, -3.29383611679077, 6.1232795715332, 0.290076345205307, -1.64885497093201, 0.396946579217911,Surfing Shot
0:25/12/2019 17:00:18.898,74.56664, 4_Baseline, 436086.790586, 2374, 1280.95227050781, 1598.53479003906, 687.5, 87.2727279663086, -7.21484136581421, -3.30580496788025, 6.11370420455933, 0.366412222385406, -1.31297707557678, 0.320610672235489,Surfing Shot
0:25/12/2019 17:00:18.928,74.59647, 4_Baseline, 436086.814468, 2376, 1279.45825195313, 1588.27844238281, 687.5, 87.2727279663086, -7.20526647567749, -3.29383611679077, 6.11370420455933, 0.0916030555963516, -1.41984736919403, 0.106870226562023,Surfing Shot
0:25/12/2019 17:00:18.928,74.5965, 4_Baseline, 436086.8146713, 2375, 1280.20483398438, 1569.96337890625, 687.5, 87.2727279663086, -7.24356651306152, -3.31538009643555, 6.10652303695679, 0.122137404978275, -1.32824432849884, 0.244274809956551,Surfing Shot
0:25/12/2019 17:00:18.928,74.59653, 4_Baseline, 436086.8164692, 2374, 1280.95227050781, 1546.52014160156, 687.5, 87.2727279663086, -7.2531418800354, -3.29622983932495, 6.10891675949097, 0.351145029067993, -1.48091602325439, 0.351145029067993,Surfing Shot
0:25/12/2019 17:00:18.954,74.62245, 4_Baseline, 436086.8385252, 2374, 1280.95227050781, 1519.41394042969, 687.5, 87.2727279663086, -7.25553560256958, -3.29144215583801, 6.11849212646484, 0.152671754360199, -1.52671754360199, 0.0763358771800995,Surfing Shot
0:25/12/2019 17:00:18.954,74.62249, 4_Baseline, 436086.8404056, 2375, 1280.20483398438, 1493.04028320313, 687.5, 87.2727279663086, -7.23638534545898, -3.29383611679077, 6.10891675949097, -0.152671754360199, -1.72519087791443, 0.137404575943947,Surfing Shot
0:25/12/2019 17:00:18.954,74.62251, 4_Baseline, 436086.8405957, 2374, 1280.95227050781, 1467.39929199219, 687.5, 87.2727279663086, -7.23159790039063, -3.28904843330383, 6.10173559188843, 0.167938932776451, -1.86259543895721, 0.106870226562023,Surfing Shot
0:25/12/2019 17:00:18.976,74.64471, 4_Baseline, 436086.8643636, 2374, 1280.95227050781, 1441.75830078125, 687.5, 87.2727279663086, -7.22920417785645, -3.32495522499084, 6.10412931442261, 0.122137404978275, -1.80152666568756, 0.0305343512445688,Surfing Shot
0:25/12/2019 17:00:18.976,74.64478, 4_Baseline, 436086.8646002, 2375, 1280.20483398438, 1421.24536132813, 687.5, 87.2727279663086, -7.22441673278809, -3.30580496788025, 6.10891675949097, -0.0763358771800995, -1.55725193023682, 0.0763358771800995,Surfing Shot
0:25/12/2019 17:00:18.977,74.64483, 4_Baseline, 436086.8662444, 2375, 1280.20483398438, 1401.46520996094, 687.5, 87.2727279663086, -7.21962881088257, -3.30819869041443, 6.11609792709351, -0.0610687024891377, -1.48091602325439, 0.549618303775787,Surfing Shot
0:25/12/2019 17:00:19.010,74.67833, 4_Baseline, 436086.9001808, 2374, 1280.95227050781, 1383.15014648438, 687.5, 87.2727279663086, -7.18132877349854, -3.29862356185913, 6.11849212646484, -0.0305343512445688, -1.55725193023682, 0.320610672235489,Surfing Shot
0:25/12/2019 17:00:19.010,74.6784, 4_Baseline, 436086.902123, 2374, 1280.95227050781, 1367.03295898438, 687.5, 87.2727279663086, -7.1789345741272, -3.30101728439331, 6.1232795715332, 0.213740453124046, -1.23664116859436, 0.213740453124046,Surfing Shot
0:25/12/2019 17:00:19.010,74.67847, 4_Baseline, 436086.9041586, 2375, 1280.20483398438, 1353.84619140625, 687.5, 87.2727279663086, -7.1789345741272, -3.28904843330383, 6.1232795715332, 0.0305343512445688, -1.20610690116882, 0.0458015277981758,Surfing Shot
0:25/12/2019 17:00:19.010,74.67853, 4_Baseline, 436086.9043494, 2374, 1280.95227050781, 1342.85717773438, 687.5, 87.2727279663086, -7.20766019821167, -3.28186702728271, 6.13046073913574, 0.0152671756222844, -1.32824432849884, 0.351145029067993,Surfing Shot
0:25/12/2019 17:00:19.010,74.67858, 4_Baseline, 436086.9045278, 2373, 1281.70056152344, 1333.33337402344, 687.5, 87.2727279663086, -7.21962881088257, -3.30101728439331, 6.16636753082275, -0.152671754360199, -1.08396947383881, 0.167938932776451,Surfing Shot
0:25/12/2019 17:00:19.055,74.72341, 4_Baseline, 436086.9380647, 2373, 1281.70056152344, 1326.00732421875, 687.5, 87.2727279663086, -7.21005392074585, -3.30341124534607, 6.13046073913574, -0.0610687024891377, -1.4351145029068, 0.458015263080597,Surfing Shot
0:25/12/2019 17:00:19.055,74.72346, 4_Baseline, 436086.9400351, 2373, 1281.70056152344, 1317.21606445313, 687.5, 87.2727279663086, -7.21723508834839, -3.29622983932495, 6.1424298286438, -0.152671754360199, -1.09923660755157, 0.351145029067993,Surfing Shot
0:25/12/2019 17:00:19.055,74.72348, 4_Baseline, 436086.9421121, 2373, 1281.70056152344, 1309.15747070313, 687.5, 87.2727279663086, -7.21723508834839, -3.31298613548279, 6.14482355117798, 0.167938932776451, -1.22137403488159, 0.320610672235489,Surfing Shot
0:25/12/2019 17:00:19.055,74.72351, 4_Baseline, 436086.9430575, 2372, 1282.44982910156, 1299.63366699219, 687.5, 87.2727279663086, -7.23159790039063, -3.28904843330383, 6.1352481842041, -0.167938932776451, -0.900763332843781, 0.106870226562023,Surfing Shot
0:25/12/2019 17:00:19.055,74.72353, 4_Baseline, 436086.9450047, 2372, 1282.44982910156, 1293.04028320313, 687.5, 87.2727279663086, -7.22441673278809, -3.28665471076965, 6.1232795715332, -0.106870226562023, -1.09923660755157, 0.0763358771800995,Surfing Shot
0:25/12/2019 17:00:19.088,74.75612, 4_Baseline, 436086.9630624, 2372, 1282.44982910156, 1289.37731933594, 687.5, 87.2727279663086, -7.21244764328003, -3.28665471076965, 6.12806701660156, 0.0916030555963516, -1.19083964824677, 0.320610672235489,Surfing Shot
0:25/12/2019 17:00:19.088,74.75615, 4_Baseline, 436086.9649531, 2373, 1281.70056152344, 1288.64465332031, 687.5, 87.2727279663086, -7.23159790039063, -3.28904843330383, 6.14482355117798, 0.244274809956551, -0.961832046508789, 0.274809151887894,Surfing Shot
0:25/12/2019 17:00:19.088,74.75618, 4_Baseline, 436086.9651385, 2373, 1281.70056152344, 1289.37731933594, 679.6875, 88.2758636474609, -7.24356651306152, -3.29862356185913, 6.1352481842041, 0.381679385900497, -1.05343508720398, 0.167938932776451,Surfing Shot
0:25/12/2019 17:00:19.099,74.76725, 4_Baseline, 436086.9880068, 2372, 1282.44982910156, 1289.37731933594, 679.6875, 88.2758636474609, -7.22441673278809, -3.31538009643555, 6.12088584899902, 0.47328245639801, -1.1297709941864, 0.534351170063019,Surfing Shot
0:25/12/2019 17:00:19.099,74.76732, 4_Baseline, 436086.9899925, 2372, 1282.44982910156, 1292.30773925781, 679.6875, 88.2758636474609, -7.21723508834839, -3.32016754150391, 6.10412931442261, 0.396946579217911, -0.854961812496185, 0.427480906248093,Surfing Shot
0:25/12/2019 17:00:19.099,74.76734, 4_Baseline, 436086.990121, 2373, 1281.70056152344, 1296.70324707031, 679.6875, 88.2758636474609, -7.23638534545898, -3.28186702728271, 6.12567329406738, 0.458015263080597, -1.03816795349121, 0.580152690410614,Surfing Shot
0:25/12/2019 17:00:19.132,74.80088, 4_Baseline, 436087.0245359, 2372, 1282.44982910156, 1301.09887695313, 679.6875, 88.2758636474609, -7.21005392074585, -3.29622983932495, 6.10891675949097, 0.259541988372803, -1.20610690116882, 0.320610672235489,Surfing Shot
0:25/12/2019 17:00:19.154,74.82211, 4_Baseline, 436087.041595, 2372, 1282.44982910156, 1306.22705078125, 679.6875, 88.2758636474609, -7.21244764328003, -3.30341124534607, 6.11370420455933, 0.625954210758209, -1.32824432849884, 0.656488537788391,Surfing Shot
0:25/12/2019 17:00:19.154,74.82216, 4_Baseline, 436087.0454394, 2373, 1281.70056152344, 1312.087890625, 679.6875, 88.2758636474609, -7.22202253341675, -3.30101728439331, 6.11849212646484, 0.320610672235489, -1.23664116859436, 0.229007631540298,Surfing Shot
0:25/12/2019 17:00:19.154,74.82218, 4_Baseline, 436087.0455738, 2372, 1282.44982910156, 1317.21606445313, 679.6875, 88.2758636474609, -7.19090366363525, -3.32256126403809, 6.10891675949097, 0.458015263080597, -1.31297707557678, 0.259541988372803,Surfing Shot
0:25/12/2019 17:00:19.154,74.82221, 4_Baseline, 436087.0457133, 2371, 1283.19995117188, 1323.8095703125, 679.6875, 88.2758636474609, -7.20287275314331, -3.32495522499084, 6.1232795715332, 0.412213742733002, -0.80916029214859, 0.534351170063019,Surfing Shot
0:25/12/2019 17:00:19.154,74.82224, 4_Baseline, 436087.0474803, 2371, 1283.19995117188, 1331.8681640625, 679.6875, 88.2758636474609, -7.20766019821167, -3.32016754150391, 6.14721727371216, 0.427480906248093, -0.824427485466003, 0.793893158435822,Surfing Shot
0:25/12/2019 17:00:19.154,74.82226, 4_Baseline, 436087.0476648, 2371, 1283.19995117188, 1342.12451171875, 679.6875, 88.2758636474609, -7.20287275314331, -3.31538009643555, 6.12567329406738, 0.641221344470978, -0.7175572514534, 0.671755731105804,Surfing Shot
0:25/12/2019 17:00:19.165,74.83349, 4_Baseline, 436087.0495195, 2372, 1282.44982910156, 1354.57873535156, 679.6875, 88.2758636474609, -7.20526647567749, -3.32016754150391, 6.1352481842041, 0.671755731105804, -0.763358771800995, 0.870229005813599,Surfing Shot
0:25/12/2019 17:00:19.176,74.84467, 4_Baseline, 436087.0634657, 2371, 1283.19995117188, 1364.83520507813, 679.6875, 88.2758636474609, -7.19569110870361, -3.32256126403809, 6.13285446166992, 0.519083976745605, -0.503816783428192, 1.02290081977844,Surfing Shot
0:25/12/2019 17:00:19.176,74.84471, 4_Baseline, 436087.0636574, 2371, 1283.19995117188, 1372.89379882813, 679.6875, 88.2758636474609, -7.21005392074585, -3.31298613548279, 6.15200471878052, 0.47328245639801, -0.0152671756222844, 0.992366433143616,Surfing Shot
0:25/12/2019 17:00:19.198,74.86684, 4_Baseline, 436087.089323, 2371, 1283.19995117188, 1375.09155273438, 679.6875, 88.2758636474609, -7.21005392074585, -3.30580496788025, 6.11609792709351, 0.625954210758209, -0.320610672235489, 0.641221344470978,Surfing Shot
0:25/12/2019 17:00:19.198,74.86687, 4_Baseline, 436087.0894906, 2371, 1283.19995117188, 1374.35900878906, 679.6875, 88.2758636474609, -7.21723508834839, -3.31777381896973, 6.1352481842041, 0.931297719478607, -0.0152671756222844, 0.763358771800995,Surfing Shot
0:25/12/2019 17:00:19.199,74.86691, 4_Baseline, 436087.0913041, 2370, 1283.95092773438, 1371.42858886719, 679.6875, 88.2758636474609, -7.20526647567749, -3.30341124534607, 6.10173559188843, 0.641221344470978, -0.152671754360199, 0.916030526161194,Surfing Shot
0:25/12/2019 17:00:19.221,74.88937, 4_Baseline, 436087.1143125, 2370, 1283.95092773438, 1367.03295898438, 679.6875, 88.2758636474609, -7.21723508834839, -3.30341124534607, 6.09455394744873, 0.732824444770813, -0.106870226562023, 0.824427485466003,Surfing Shot
0:25/12/2019 17:00:19.221,74.88946, 4_Baseline, 436087.1144406, 2370, 1283.95092773438, 1364.83520507813, 679.6875, 88.2758636474609, -7.22202253341675, -3.31777381896973, 6.10891675949097, 0.549618303775787, -0.335877865552902, 0.900763332843781,Surfing Shot
0:25/12/2019 17:00:19.221,74.88948, 4_Baseline, 436087.1145781, 2370, 1283.95092773438, 1362.63732910156, 679.6875, 88.2758636474609, -7.21484136581421, -3.29622983932495, 6.10652303695679, 0.610687017440796, -0.183206111192703, 1.11450386047363,Surfing Shot
0:25/12/2019 17:00:19.255,74.92287, 4_Baseline, 436087.1381777, 2371, 1283.19995117188, 1360.43957519531, 679.6875, 88.2758636474609, -7.23159790039063, -3.29862356185913, 6.10173559188843, 0.625954210758209, -0.229007631540298, 0.80916029214859,Surfing Shot
0:25/12/2019 17:00:19.277,74.94487, 4_Baseline, 436087.1642239, 2370, 1283.95092773438, 1354.57873535156, 679.6875, 88.2758636474609, -7.23638534545898, -3.31538009643555, 6.11849212646484, 0.992366433143616, -0.396946579217911, 1.175572514534,Surfing Shot
0:25/12/2019 17:00:19.277,74.94493, 4_Baseline, 436087.1644689, 2370, 1283.95092773438, 1347.9853515625, 679.6875, 88.2758636474609, -7.24596071243286, -3.32495522499084, 6.08737277984619, 0.992366433143616, -0.290076345205307, 1.03816795349121,Surfing Shot
0:25/12/2019 17:00:19.277,74.94498, 4_Baseline, 436087.164716, 2370, 1283.95092773438, 1342.12451171875, 679.6875, 88.2758636474609, -7.22441673278809, -3.30580496788025, 6.12806701660156, 0.793893158435822, -0.580152690410614, 0.931297719478607,Surfing Shot
0:25/12/2019 17:00:19.277,74.94502, 4_Baseline, 436087.1649582, 2370, 1283.95092773438, 1338.46154785156, 679.6875, 88.2758636474609, -7.22920417785645, -3.32016754150391, 6.10412931442261, 0.885496199131012, -0.305343508720398, 1.1297709941864,Surfing Shot
0:25/12/2019 17:00:19.277,74.94507, 4_Baseline, 436087.1652442, 2370, 1283.95092773438, 1336.26379394531, 679.6875, 88.2758636474609, -7.2339916229248, -3.32495522499084, 6.11849212646484, 0.992366433143616, -0.198473289608955, 1.00763356685638,Surfing Shot
0:25/12/2019 17:00:19.277,74.94511, 4_Baseline, 436087.1662886, 2369, 1284.70275878906, 1336.26379394531, 679.6875, 88.2758636474609, -7.23638534545898, -3.30819869041443, 6.09455394744873, 0.870229005813599, -0.381679385900497, 1.19083964824677,Surfing Shot
0:25/12/2019 17:00:19.299,74.96745, 4_Baseline, 436087.1892883, 2369, 1284.70275878906, 1334.79858398438, 679.6875, 88.2758636474609, -7.22920417785645, -3.32495522499084, 6.10652303695679, 0.961832046508789, -0.412213742733002, 1.03816795349121,Surfing Shot
0:25/12/2019 17:00:19.299,74.96751, 4_Baseline, 436087.1895227, 2369, 1284.70275878906, 1336.26379394531, 679.6875, 88.2758636474609, -7.23638534545898, -3.31538009643555, 6.11370420455933, 1.31297707557678, -0.244274809956551, 1.28244268894196,Surfing Shot
0:25/12/2019 17:00:19.299,74.96757, 4_Baseline, 436087.1909888, 2369, 1284.70275878906, 1336.26379394531, 679.6875, 88.2758636474609, -7.22441673278809, -3.30341124534607, 6.09216022491455, 1.11450386047363, -0.442748099565506, 1.37404584884644,Surfing Shot
0:25/12/2019 17:00:19.321,74.98946, 4_Baseline, 436087.2141036, 2368, 1285.45544433594, 1335.53112792969, 679.6875, 88.2758636474609, -7.23877906799316, -3.30819869041443, 6.10891675949097, 0.900763332843781, -0.610687017440796, 0.977099239826202,Surfing Shot
0:25/12/2019 17:00:19.321,74.98949, 4_Baseline, 436087.2142424, 2370, 1283.95092773438, 1335.53112792969, 679.6875, 88.2758636474609, -7.24596071243286, -3.28665471076965, 6.13285446166992, 1.02290081977844, -0.320610672235489, 1.02290081977844,Surfing Shot
0:25/12/2019 17:00:19.321,74.98952, 4_Baseline, 436087.2159604, 2369, 1284.70275878906, 1334.06591796875, 679.6875, 88.2758636474609, -7.25074815750122, -3.30341124534607, 6.11609792709351, 1.08396947383881, -0.671755731105804, 1.00763356685638,Surfing Shot
0:25/12/2019 17:00:19.355,75.02318, 4_Baseline, 436087.239106, 2368, 1285.45544433594, 1333.33337402344, 679.6875, 88.2758636474609, -7.21484136581421, -3.28426098823547, 6.13046073913574, 0.916030526161194, -0.488549619913101, 1.20610690116882,Surfing Shot
0:25/12/2019 17:00:19.355,75.02325, 4_Baseline, 436087.2393479, 2368, 1285.45544433594, 1335.53112792969, 679.6875, 88.2758636474609, -7.22681045532227, -3.27947330474854, 6.11370420455933, 1.16030538082123, -0.458015263080597, 1.05343508720398,Surfing Shot
0:25/12/2019 17:00:19.355,75.02328, 4_Baseline, 436087.2409189, 2368, 1285.45544433594, 1337.72888183594, 679.6875, 88.2758636474609, -7.23638534545898, -3.28186702728271, 6.1352481842041, 0.946564912796021, -0.47328245639801, 1.14503812789917,Surfing Shot
0:25/12/2019 17:00:19.355,75.0233, 4_Baseline, 436087.2428892, 2368, 1285.45544433594, 1338.46154785156, 679.6875, 88.2758636474609, -7.22920417785645, -3.30819869041443, 6.13764190673828, 0.885496199131012, -0.320610672235489, 1.22137403488159,Surfing Shot
0:25/12/2019 17:00:19.378,75.04597, 4_Baseline, 436087.2629104, 2368, 1285.45544433594, 1339.19409179688, 679.6875, 88.2758636474609, -7.20526647567749, -3.272292137146, 6.10652303695679, 0.854961812496185, -0.549618303775787, 1.22137403488159,Surfing Shot
0:25/12/2019 17:00:19.378,75.04601, 4_Baseline, 436087.2649599, 2370, 1283.95092773438, 1342.85717773438, 679.6875, 88.2758636474609, -7.22202253341675, -3.29144215583801, 6.13285446166992, 0.702290058135986, -0.167938932776451, 1.1297709941864,Surfing Shot
0:25/12/2019 17:00:19.378,75.04604, 4_Baseline, 436087.2651766, 2369, 1284.70275878906, 1345.05493164063, 679.6875, 88.2758636474609, -7.23159790039063, -3.29383611679077, 6.12567329406738, 0.687022924423218, -0.0610687024891377, 0.992366433143616,Surfing Shot
0:25/12/2019 17:00:19.396,75.06388, 4_Baseline, 436087.2890189, 2368, 1285.45544433594, 1341.39196777344, 679.6875, 88.2758636474609, -7.22920417785645, -3.31777381896973, 6.11370420455933, 0.763358771800995, 0.0152671756222844, 1.14503812789917,Surfing Shot
0:25/12/2019 17:00:19.396,75.06396, 4_Baseline, 436087.2892576, 2368, 1285.45544433594, 1336.99633789063, 679.6875, 88.2758636474609, -7.2339916229248, -3.31059241294861, 6.11609792709351, 0.854961812496185, -0.244274809956551, 1.14503812789917,Surfing Shot
0:25/12/2019 17:00:19.396,75.06401, 4_Baseline, 436087.2907676, 2367, 1286.208984375, 1330.40295410156, 679.6875, 88.2758636474609, -7.23877906799316, -3.30580496788025, 6.09216022491455, 1.14503812789917, 0.0458015277981758, 1.26717555522919,Surfing Shot
0:25/12/2019 17:00:19.422,75.0902, 4_Baseline, 436087.3148216, 2368, 1285.45544433594, 1327.47253417969, 679.6875, 88.2758636474609, -7.26032304763794, -3.31059241294861, 6.06104135513306, 1.31297707557678, -0.0916030555963516, 1.25190842151642,Surfing Shot
0:25/12/2019 17:00:19.422,75.09023, 4_Baseline, 436087.314955, 2368, 1285.45544433594, 1323.07690429688, 679.6875, 88.2758636474609, -7.25792932510376, -3.31059241294861, 6.09455394744873, 1.11450386047363, -0.412213742733002, 0.80916029214859,Surfing Shot
0:25/12/2019 17:00:19.422,75.09027, 4_Baseline, 436087.3166851, 2368, 1285.45544433594, 1319.41394042969, 679.6875, 88.2758636474609, -7.26271677017212, -3.28426098823547, 6.10652303695679, 0.977099239826202, -0.885496199131012, 1.28244268894196,Surfing Shot
0:25/12/2019 17:00:19.444,75.11244, 4_Baseline, 436087.3377211, 2367, 1286.208984375, 1315.7509765625, 679.6875, 88.2758636474609, -7.26989841461182, -3.28186702728271, 6.12088584899902, 1.22137403488159, -0.916030526161194, 1.03816795349121,Surfing Shot
0:25/12/2019 17:00:19.455,75.12389, 4_Baseline, 436087.3406684, 2368, 1285.45544433594, 1315.7509765625, 679.6875, 88.2758636474609, -7.25792932510376, -3.27468585968018, 6.09934186935425, 0.961832046508789, -1.00763356685638, 0.900763332843781,Surfing Shot
0:25/12/2019 17:00:19.455,75.12392, 4_Baseline, 436087.3408069, 2367, 1286.208984375, 1317.94873046875, 679.6875, 88.2758636474609, -7.26271677017212, -3.26511073112488, 6.10891675949097, 0.580152690410614, -1.14503812789917, 0.778625965118408,Surfing Shot
0:25/12/2019 17:00:19.489,75.15785, 4_Baseline, 436087.378641, 2367, 1286.208984375, 1320.146484375, 679.6875, 88.2758636474609, -7.22920417785645, -3.28426098823547, 6.13764190673828, 0.595419824123383, -1.32824432849884, 0.80916029214859,Surfing Shot
0:25/12/2019 17:00:19.489,75.15788, 4_Baseline, 436087.3825526, 2366, 1286.96350097656, 1325.27478027344, 679.6875, 88.2758636474609, -7.23877906799316, -3.27947330474854, 6.10891675949097, 0.641221344470978, -1.26717555522919, 0.763358771800995,Surfing Shot
0:25/12/2019 17:00:19.500,75.16905, 4_Baseline, 436087.3867776, 2367, 1286.208984375, 1334.06591796875, 679.6875, 88.2758636474609, -7.24117279052734, -3.27468585968018, 6.10891675949097, 0.534351170063019, -1.32824432849884, 0.946564912796021,Surfing Shot
0:25/12/2019 17:00:19.501,75.16911, 4_Baseline, 436087.3925518, 2366, 1286.96350097656, 1349.45056152344, 679.6875, 88.2758636474609, -7.22202253341675, -3.26511073112488, 6.12088584899902, 0.412213742733002, -1.29770994186401, 0.854961812496185,Surfing Shot
0:25/12/2019 17:00:19.512,75.18024, 4_Baseline, 436087.3965651, 2366, 1286.96350097656, 1369.23071289063, 679.6875, 88.2758636474609, -7.22202253341675, -3.27947330474854, 6.11370420455933, 0.534351170063019, -1.175572514534, 0.854961812496185,Surfing Shot
0:25/12/2019 17:00:19.524,75.19208, 4_Baseline, 436087.410479, 2366, 1286.96350097656, 1397.06958007813, 679.6875, 88.2758636474609, -7.24356651306152, -3.30341124534607, 6.10412931442261, 0.305343508720398, -1.08396947383881, 0.595419824123383,Surfing Shot
0:25/12/2019 17:00:19.524,75.19213, 4_Baseline, 436087.4106782, 2367, 1286.208984375, 1427.10620117188, 679.6875, 88.2758636474609, -7.24356651306152, -3.28904843330383, 6.1232795715332, 0.274809151887894, -1.3893129825592, 0.7175572514534,Surfing Shot
0:25/12/2019 17:00:19.524,75.19218, 4_Baseline, 436087.410817, 2367, 1286.208984375, 1459.34069824219, 679.6875, 88.2758636474609, -7.24596071243286, -3.30341124534607, 6.08976650238037, 0.366412222385406, -1.37404584884644, 0.748091578483582,Surfing Shot
0:25/12/2019 17:00:19.524,75.19223, 4_Baseline, 436087.4125513, 2366, 1286.96350097656, 1493.04028320313, 679.6875, 88.2758636474609, -7.23159790039063, -3.30341124534607, 6.09455394744873, 1.03816795349121, -1.32824432849884, 0.625954210758209,Surfing Shot
0:25/12/2019 17:00:19.553,75.22177, 4_Baseline, 436087.4384289, 2367, 1286.208984375, 1521.61169433594, 679.6875, 88.2758636474609, -7.21723508834839, -3.32016754150391, 6.10891675949097, 1.28244268894196, -0.839694678783417, 0.870229005813599,Surfing Shot
0:25/12/2019 17:00:19.553,75.22181, 4_Baseline, 436087.4404085, 2367, 1286.208984375, 1548.71789550781, 679.6875, 88.2758636474609, -7.21962881088257, -3.31538009643555, 6.12806701660156, 0.946564912796021, -0.625954210758209, 0.671755731105804,Surfing Shot
0:25/12/2019 17:00:19.553,75.22183, 4_Baseline, 436087.440551, 2366, 1286.96350097656, 1570.69592285156, 679.6875, 88.2758636474609, -7.23877906799316, -3.28665471076965, 6.12088584899902, 1.00763356685638, -0.900763332843781, 1.05343508720398,Surfing Shot
0:25/12/2019 17:00:19.553,75.22186, 4_Baseline, 436087.4423805, 2365, 1287.71887207031, 1589.74353027344, 679.6875, 88.2758636474609, -7.24356651306152, -3.29383611679077, 6.10652303695679, 1.02290081977844, -0.793893158435822, 0.885496199131012,Surfing Shot
0:25/12/2019 17:00:19.579,75.24767, 4_Baseline, 436087.4647157, 2365, 1287.71887207031, 1601.46520996094, 679.6875, 88.2758636474609, -7.2651104927063, -3.27947330474854, 6.07300996780396, 0.778625965118408, -0.900763332843781, 1.03816795349121,Surfing Shot
0:25/12/2019 17:00:19.579,75.2477, 4_Baseline, 436087.4649852, 2366, 1286.96350097656, 1605.86083984375, 679.6875, 88.2758636474609, -7.25792932510376, -3.29383611679077, 6.06343507766724, 1.06870234012604, -1.14503812789917, 1.02290081977844,Surfing Shot
0:25/12/2019 17:00:19.579,75.24773, 4_Baseline, 436087.4651741, 2365, 1287.71887207031, 1603.66296386719, 679.6875, 88.2758636474609, -7.2651104927063, -3.29622983932495, 6.07300996780396, 0.946564912796021, -1.05343508720398, 1.23664116859436,Surfing Shot
0:25/12/2019 17:00:19.602,75.27001, 4_Baseline, 436087.489335, 2365, 1287.71887207031, 1594.87182617188, 679.6875, 88.2758636474609, -7.25553560256958, -3.29144215583801, 6.11609792709351, 1.16030538082123, -1.23664116859436, 0.870229005813599,Surfing Shot
0:25/12/2019 17:00:19.602,75.27004, 4_Baseline, 436087.4895725, 2364, 1288.47509765625, 1580.2197265625, 679.6875, 88.2758636474609, -7.24835443496704, -3.29144215583801, 6.11370420455933, 1.08396947383881, -1.40458011627197, 0.458015263080597,Surfing Shot
