timestamp,TIMESTAMP,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_P,GYRO_R,GYRO_Y,GSR_RES,GSR_CON,PPG_RAW,HEART_RATE,HRV,TEMP
20772.10514,1548676.375,-4.670257568,7.69359684,2.321962833,-1.435114503,-1.038167953,-1.648854971,327.2037048,2715,1679.12085,54.08450699,1109.375,0
20772.11915,1548684.125,-4.600837708,7.861160755,2.441651821,-1.358778596,-1.664122105,-1.160305381,326.882843,2717,1640.293091,54.08450699,1109.375,0
20772.12505,1548692,-4.643925667,7.949730873,2.566128016,-1.190839648,-1.55725193,-1.02290082,327.2037048,2715,1602.197754,54.08450699,1109.375,0
20772.13521,1548699.75,-4.660682201,8.026331902,2.661879063,-1.358778596,-0.717557251,-1.496183157,327.2037048,2715,1569.963379,54.08450699,1109.375,0
20772.13546,1548707.625,-4.727707863,7.956912041,2.621184826,-1.389312983,0.091603056,-1.51145041,327.2037048,2715,1537.728882,54.08450699,1109.375,0
20772.13902,1548715.375,-4.72531414,7.873129845,2.590065718,-0.396946579,0.24427481,-1.206106901,327.0432129,2716,1509.890137,54.08450699,1109.375,0
20772.16097,1548723.25,-4.754039288,7.791741371,2.585278273,-0.106870227,0.366412222,-1.95419848,327.3643799,2714,1481.318726,54.08450699,1109.375,0
20772.16121,1548731,-4.761220932,7.662477493,2.46080184,0.167938933,0.717557251,-1.343511462,327.0432129,2716,1452.014648,54.08450699,1109.375,0
20772.16891,1548738.875,-4.756433487,7.602632999,2.386594772,0.900763333,0.549618304,-0.351145029,327.2037048,2715,1424.175781,54.08450699,1109.375,0
20772.17689,1548746.625,-4.792339802,7.511669636,2.305206537,0.809160292,0.351145029,0.167938933,327.2037048,2715,1400,54.08450699,1109.375,0
20772.18507,1548754.5,-4.806702614,7.552363873,2.276481152,0.549618304,0.351145029,-0.045801528,327.3643799,2714,1380.219727,54.08450699,1109.375,0
20772.19085,1548762.25,-4.74685812,7.640933514,2.207061529,-0.045801528,0.366412222,0.167938933,327.2037048,2715,1364.835205,54.08450699,1109.375,0
20772.20088,1548770.125,-4.71573925,7.638539791,2.18551755,-1.847328186,-0.870229006,0.320610672,327.3643799,2714,1350.915771,54.08450699,1109.375,0
20772.21685,1548777.875,-4.667863369,7.717534542,2.197486639,-1.938931346,-1.938931346,1.236641169,327.3643799,2714,1342.857178,54.08450699,1109.375,0
20772.21715,1548785.75,-4.72531414,7.82525444,2.331537962,-1.11450386,-2.122137308,1.419847369,327.5252075,2713,1338.461548,54.08450699,1109.375,0
20772.24871,1548793.5,-4.751645565,7.870736122,2.329144239,-0.549618304,-1.633587837,0.97709924,327.3643799,2714,1336.996338,54.08450699,1109.375,0
20772.25079,1548801.375,-4.672651291,8.007181168,2.293237686,-0.916030526,-2.229007721,-0.473282456,327.6862183,2712,1337.728882,54.08450699,1109.375,0
20772.25124,1548809.125,-4.667863369,8.028725624,2.242968321,-0.427480906,-3.312977076,-1.389312983,327.5252075,2713,1340.659302,54.08450699,1109.375,0
20772.25676,1548817,-4.667863369,8.081388474,2.293237686,-0.213740453,-3.709923744,-2.595419884,327.5252075,2713,1342.124512,54.08450699,1109.375,0
20772.25709,1548824.75,-4.639138222,8.033513069,2.266906023,-0.045801528,-4.290076256,-3.236641169,327.6862183,2712,1348.717896,54.08450699,1109.375,0
20772.25742,1548832.625,-4.648713112,8.016756058,2.2645123,0.061068702,-4.244274616,-3.46564889,327.6862183,2712,1359.706909,54.08450699,1109.375,0
20772.28571,1548840.375,-4.588869095,7.97845602,2.298025131,-0.183206111,-3.938931227,-3.511450291,327.5252075,2713,1374.359009,54.08450699,1109.375,0
20772.28766,1548848.25,-4.560143471,7.830041885,2.324356556,0.381679386,-4.946564674,-1.587786317,327.6862183,2712,1390.476196,54.08450699,1109.375,0
20772.28803,1548856,-4.641531944,7.901854992,2.324356556,-2.015267134,-5.312977314,-1.572519064,327.8473511,2711,1409.523804,54.08450699,1109.375,0
20772.28966,1548863.875,-4.660682201,7.98803091,2.367444754,-3.404580116,-4.427480698,-3.480916023,327.8473511,2711,1429.304077,54.08450699,1109.375,0
20772.30266,1548871.625,-4.665469646,7.904248714,2.331537962,-4.748091698,-4.595419884,-4.152671814,327.5252075,2713,1443.956055,54.08450699,1109.375,0
20772.30747,1548879.5,-4.701376438,7.966486931,2.465589523,-5.175572395,-4.977099419,-4.229007721,327.6862183,2712,1450.549438,54.08450699,1109.375,0
20772.31517,1548887.25,-4.727707863,7.983243465,2.592459679,-4.656488419,-4.320610523,-5.404580116,327.6862183,2712,1454.945068,54.08450699,1109.375,0
20772.33547,1548895.125,-4.782764912,7.971274853,2.625972509,-3.404580116,-3.633587837,-6.335877895,327.6862183,2712,1457.142822,54.08450699,1109.375,0
20772.33575,1548902.875,-4.785158634,7.973668575,2.65948534,-1.984732866,-3.679389238,-6.580152512,327.8473511,2711,1454.945068,54.08450699,1109.375,0
20772.33603,1548910.75,-4.777977467,7.932974339,2.707360744,-1.145038128,-3.190839767,-6.702290058,328.008667,2710,1451.282104,54.08450699,1109.375,0
20772.34549,1548918.5,-4.801915169,7.894673824,2.716935873,-1.633587837,-2.58015275,-7.038167953,327.8473511,2711,1445.421265,54.08450699,1109.375,0
20772.35352,1548926.375,-4.770795822,7.85637331,2.707360744,-1.847328186,-1.893129826,-6.88549614,328.008667,2710,1440.293091,54.08450699,1109.375,0
20772.36441,1548934.125,-4.773189545,7.719928265,2.669060469,-1.51145041,-1.297709942,-6.900763512,327.8473511,2711,1430.769287,54.08450699,1109.375,0
20772.38043,1548942,-4.756433487,7.657690048,2.621184826,-2,-0.946564913,-6.030534267,328.008667,2710,1416.849854,54.08450699,1109.375,0
20772.38078,1548949.75,-4.809096336,7.58108902,2.51585865,-1.572519064,-0.916030526,-5.083969593,328.008667,2710,1400.732544,54.08450699,1109.375,0
20772.39052,1548957.625,-4.845003128,7.530819893,2.475164652,-1.389312983,-1.02290082,-3.908396959,327.8473511,2711,1385.348022,54.08450699,1109.375,0
20772.39666,1548965.375,-4.871334553,7.540394783,2.432076693,-2.396946669,-0.259541988,-3.95419836,328.008667,2710,1369.963379,54.08450699,1109.375,0
20772.41045,1548973.25,-4.811490059,7.58108902,2.391382456,-3.190839767,-0.061068702,-4.091603279,328.008667,2710,1355.311401,54.08450699,1109.375,0
20772.41245,1548981,-4.816277504,7.552363873,2.379413605,-2.381679296,-0.641221344,-3.46564889,328.1701355,2709,1340.659302,54.08450699,1109.375,0
20772.41839,1548988.875,-4.782764912,7.490125656,2.444045544,-1.694656491,-0.916030526,-2.274809122,327.8473511,2711,1323.80957,54.08450699,1109.375,0
20772.42435,1548996.625,-4.811490059,7.490125656,2.496708632,-0.992366433,-0.748091578,-1.435114503,327.8473511,2711,1304.029297,54.08450699,1109.375,0
20772.43994,1549004.5,-4.770795822,7.621783257,2.554159164,-1.282442689,-0.106870227,-1.190839648,328.1701355,2709,1287.179443,54.08450699,1109.375,0
20772.44054,1549012.25,-4.713345528,7.640933514,2.544584036,-1.206106901,-0.53435117,-1.175572515,328.1701355,2709,1274.72522,54.08450699,1109.375,0
20772.4474,1549020.125,-4.73728323,7.679234028,2.566128016,-0.885496199,-0.458015263,-0.778625965,328.3317566,2708,1268.131836,54.08450699,1109.375,0
20772.45635,1549027.875,-4.758827209,7.719928265,2.65948534,-0.931297719,0.229007632,-0.687022924,328.1701355,2709,1264.468872,54.08450699,1109.375,0
20772.46524,1549035.75,-4.763614655,7.736684799,2.630759954,-1.343511462,0.793893158,0.473282456,328.1701355,2709,1262.271118,54.08450699,1109.375,0
20772.4723,1549043.5,-4.751645565,7.803710461,2.542190313,-0.366412222,1.038167953,1.02290082,328.3317566,2708,1261.538452,54.08450699,1109.375,0
20772.48327,1549051.375,-4.761220932,7.794135094,2.487133503,0.58015269,1.46564889,1.190839648,328.3317566,2708,1260.073242,54.08450699,1109.375,0
20772.49228,1549059.125,-4.804308891,7.818072796,2.295631409,1.541984677,1.129770994,1.328244328,328.1701355,2709,1260.805908,54.08450699,1109.375,0
20772.49787,1549067,-4.806702614,7.810891628,2.250149727,1.862595439,1.312977076,1.038167953,328.4935303,2707,1262.271118,54.08450699,1109.375,0
20772.49848,1549074.75,-4.799521446,7.813285351,2.216636658,1.832061052,0.900763333,0.4427481,328.3317566,2708,1264.468872,54.08450699,1109.375,0
20772.5102,1549082.625,-4.780371189,7.925793171,2.242968321,1.832061052,0.4427481,-0.24427481,328.4935303,2707,1266.666626,54.08450699,1109.375,0
20772.51618,1549090.375,-4.773189545,8.004787445,2.293237686,1.541984677,0.152671754,-1.46564889,328.4935303,2707,1273.260132,54.08450699,1109.375,0
20772.52518,1549098.25,-4.730101585,8.110114098,2.326750517,1.51145041,-0.839694679,-2.366412163,328.4935303,2707,1278.388306,54.08450699,1109.375,0
20772.55506,1549106,-4.670257568,8.146019936,2.357869625,0.183206111,-1.480916023,-4.274809361,328.4935303,2707,1283.516479,54.08450699,1109.375,0
20772.55902,1549113.875,-4.59365654,8.114901543,2.429682732,-1.358778596,-2.53435111,-5.725190639,328.6554565,2706,1284.249023,54.08450699,1109.375,0
20772.55961,1549121.625,-4.560143471,7.913824081,2.52782774,-1.862595439,-3.755725145,-6.274809361,328.4935303,2707,1290.109863,54.08450699,1109.375,0
20772.564,1549129.5,-4.560143471,7.801316738,2.597247124,-1.312977076,-3.618320704,-6.106870174,328.6554565,2706,1295.970703,54.08450699,1109.375,0
20772.57203,1549137.25,-4.658288479,7.566726685,2.60442853,-0.687022924,-2.488549709,-5.11450386,328.6554565,2706,1306.227051,54.08450699,1109.375,0
20772.58198,1549145.125,-4.71573925,7.504488468,2.618791103,0.48854962,-1.633587837,-4.015267372,328.6554565,2706,1317.94873,54.08450699,1109.375,0
20772.58258,1549152.875,-4.801915169,7.52842617,2.535008907,0.839694679,-0.916030526,-2.244274855,328.6554565,2706,1326.007324,54.08450699,1109.375,0
20772.59132,1549160.75,-4.933572769,7.583482742,2.491920948,-0.259541988,-0.931297719,-0.564885497,328.6554565,2706,1334.798584,54.08450699,1109.375,0
20772.60582,1549168.5,-4.955116749,7.67205286,2.48473978,-1.206106901,0.183206111,-0.671755731,328.4935303,2707,1339.926758,54.08450699,1109.375,0
20772.61279,1549176.375,-4.988629341,7.700778008,2.535008907,-1.603053451,0.97709924,-1.419847369,328.8175659,2705,1344.322388,54.08450699,1109.375,0
20772.62179,1549184.125,-4.926391602,7.731896877,2.489527225,-0.916030526,1.328244328,-1.343511462,328.6554565,2706,1346.520142,54.08450699,1109.375,0
20772.6287,1549192,-4.845003128,7.770197392,2.503889799,-0.213740453,0.702290058,-0.732824445,328.6554565,2706,1350.183105,54.08450699,1109.375,0
20772.63598,1549199.75,-4.842609406,7.784560204,2.518252611,0.870229006,0.702290058,-1.206106901,328.8175659,2705,1347.252808,54.08450699,1109.375,0
20772.63637,1549207.625,-4.818671227,7.844404697,2.587671995,0.717557251,1.572519064,-2.53435111,328.8175659,2705,1339.926758,54.08450699,1109.375,0
20772.64275,1549215.375,-4.785158634,7.83482933,2.491920948,0.519083977,1.435114503,-2.992366314,328.6554565,2706,1334.798584,54.08450699,1109.375,0
20772.66172,1549223.25,-4.797127247,7.863554955,2.46080184,1.129770994,1.297709942,-2.961832047,328.9798279,2704,1325.27478,54.08450699,1109.375,0
20772.66666,1549231,-4.854578018,7.882704735,2.491920948,1.251908422,1.984732866,-3.282442808,328.8175659,2705,1313.553101,54.08450699,1109.375,0
20772.67667,1549238.875,-4.859365463,7.830041885,2.467983246,1.053435087,1.984732866,-3.587786198,328.8175659,2705,1298.901123,54.08450699,1109.375,0
20772.67706,1549246.625,-4.792339802,7.729503155,2.369838476,1.328244328,2.13740468,-3.068702221,328.8175659,2705,1283.516479,54.08450699,1109.375,0
20772.68771,1549254.5,-4.634350777,7.578695297,2.254937172,1.358778596,0.519083977,-0.671755731,329.1422424,2703,1266.666626,54.08450699,1109.375,0
20772.68809,1549262.25,-4.670257568,7.511669636,2.254937172,1.740458012,-0.19847329,0.320610672,328.9798279,2704,1256.410278,54.08450699,1109.375,0
20772.70659,1549270.125,-4.694195271,7.439856529,2.367444754,0.992366433,0.015267176,0.274809152,328.8175659,2705,1252.747192,54.08450699,1109.375,0
20772.71151,1549277.875,-4.722920418,7.442250252,2.391382456,-0.595419824,0.610687017,1.786259532,328.8175659,2705,1253.479858,54.08450699,1109.375,0
20772.7119,1549285.75,-4.799521446,7.662477493,2.403351307,-1.55725193,1.206106901,2.015267134,329.1422424,2703,1260.073242,54.08450699,1109.375,0
20772.72152,1549293.5,-4.847396851,7.789347649,2.444045544,-0.809160292,1.51145041,1.282442689,328.9798279,2704,1272.527466,54.08450699,1109.375,0
20772.72748,1549301.375,-4.923997402,7.942549229,2.465589523,0.213740453,1.984732866,0.274809152,329.1422424,2703,1292.307739,54.08450699,1109.375,0
20772.74245,1549309.125,-4.902453423,8.110114098,2.487133503,0.53435117,2.44274807,-0.809160292,328.9798279,2704,1320.87915,54.08450699,1109.375,0
20772.74942,1549317,-4.871334553,8.119688988,2.400957584,1.358778596,2.549618244,-1.725190878,329.1422424,2703,1363.369995,54.08450699,1109.375,0
20772.75745,1549324.75,-4.754039288,7.976062298,2.240574598,1.55725193,1.633587837,-2.748091698,329.1422424,2703,1416.117188,54.08450699,1109.375,0
20772.76541,1549332.625,-4.689407349,7.906642914,2.238180637,1.328244328,0.320610672,-3.221374035,329.1422424,2703,1479.853516,58.18181992,1031.25,0
20772.76579,1549340.375,-4.665469646,7.705565453,2.144823551,1.908396959,-0.4427481,-3.282442808,328.9798279,2704,1552.380981,58.18181992,1031.25,0
20772.77759,1549348.25,-4.627169132,7.540394783,2.080191612,1.648854971,-1.374045849,-3.221374035,329.3048401,2702,1630.036621,58.18181992,1031.25,0
20772.78746,1549356,-4.60323143,7.523638725,2.075403929,1.251908422,-2.564885378,-1.755725145,329.3048401,2702,1704.761963,58.18181992,1031.25,0
20772.78819,1549363.875,-4.636744499,7.626570702,2.178336382,0.274809152,-2.778625965,-0.595419824,329.3048401,2702,1775.091553,58.18181992,1031.25,0
20772.79856,1549371.625,-4.636744499,7.68162775,2.242968321,-1.51145041,-2.946564913,-1.038167953,329.1422424,2703,1839.560425,58.18181992,1031.25,0
20772.81245,1549379.5,-4.598443985,7.664871216,2.338719368,-2.381679296,-3.541984797,-0.58015269,329.3048401,2702,1887.912109,58.18181992,1031.25,0
20772.82241,1549387.25,-4.569718838,7.652902603,2.420107603,-1.679389358,-4.198473454,-0.015267176,329.4675903,2701,1928.205078,58.18181992,1031.25,0
20772.83034,1549395.125,-4.564931393,7.609814644,2.570915699,-1.083969474,-4.366412163,1.328244328,329.4675903,2701,1950.183105,58.18181992,1031.25,0
20772.8311,1549402.875,-4.663075924,7.557151318,2.616397381,0.015267176,-3.41984725,2.793893099,329.3048401,2702,1956.776611,58.18181992,1031.25,0
20772.8379,1549410.75,-4.698982716,7.585876942,2.642728806,0.122137405,-1.984732866,3.404580116,329.4675903,2701,1950.183105,58.18181992,1031.25,0
20772.84632,1549418.5,-4.816277504,7.772591114,2.549371719,0.229007632,-0.641221344,2.992366314,329.4675903,2701,1934.065918,58.18181992,1031.25,0
20772.89124,1549426.375,-4.828246593,7.882704735,2.554159164,-0.48854962,-0.213740453,2.839694738,329.6304932,2700,1909.157471,58.18181992,1031.25,0
20772.89195,1549434.125,-4.883303642,8.059844017,2.535008907,-0.870229006,-0.564885497,1.725190878,329.4675903,2701,1877.65564,58.18181992,1031.25,0
20772.89238,1549442,-4.938360214,8.107720375,2.568521738,0.030534351,-0.183206111,-0.259541988,329.6304932,2700,1837.362671,58.18181992,1031.25,0
20772.89278,1549449.75,-4.91202879,8.06223774,2.58288455,1.06870234,-0.19847329,-1.740458012,329.6304932,2700,1794.13916,58.18181992,1031.25,0
20772.89335,1549457.625,-4.751645565,7.980849743,2.470376968,1.496183157,-0.656488538,-1.51145041,329.6304932,2700,1749.450562,58.18181992,1031.25,0
20772.90306,1549465.375,-4.713345528,7.87791729,2.398563623,2.274809122,-1.083969474,-0.97709924,329.4675903,2701,1704.029297,58.18181992,1031.25,0
20772.90898,1549473.25,-4.720526695,7.624176979,2.341113091,2.061068773,-1.251908422,-0.732824445,329.6304932,2700,1665.201416,58.18181992,1031.25,0
20772.90939,1549481,-4.749251842,7.57151413,2.357869625,0.58015269,-0.961832047,-0.564885497,329.7935486,2699,1638.095215,58.18181992,1031.25,0
20772.92458,1549488.875,-4.751645565,7.502094746,2.300418854,-0.53435117,-0.519083977,0.458015263,329.7935486,2699,1616.117188,58.18181992,1031.25,0
20772.92502,1549496.625,-4.773189545,7.554757595,2.281268597,-1.46564889,-0.396946579,2.076335907,329.7935486,2699,1603.662964,58.18181992,1031.25,0
20772.93509,1549504.5,-4.823459148,7.643327236,2.288450003,-1.572519064,-0.259541988,1.938931346,329.9567871,2698,1591.20874,58.18181992,1031.25,0
20772.9439,1549512.25,-4.794733524,7.85637331,2.391382456,-2.44274807,0.564885497,1.923664093,329.7935486,2699,1581.684937,58.18181992,1031.25,0
20772.94887,1549520.125,-4.799521446,7.925793171,2.434470415,-2.656488657,0.732824445,1.847328186,329.7935486,2699,1570.695923,58.18181992,1031.25,0
20772.95886,1549527.875,-4.732495308,8.110114098,2.427289009,-1.923664093,0.320610672,0.748091578,329.6304932,2700,1556.043945,58.18181992,1031.25,0
20772.96582,1549535.75,-4.708557606,8.155595779,2.434470415,-0.839694679,0.381679386,-0.625954211,329.7935486,2699,1537.728882,58.18181992,1031.25,0
20772.98077,1549543.5,-4.655894756,8.153202057,2.441651821,0.122137405,-0.687022924,-2.106870174,329.9567871,2698,1517.216064,58.18181992,1031.25,0
20772.98107,1549551.375,-4.61520052,8.177139282,2.343506813,-0.061068702,-0.961832047,-3.160305262,329.9567871,2698,1493.040283,58.18181992,1031.25,0
20772.98479,1549559.125,-4.586475372,8.105325699,2.288450003,-0.427480906,-1.694656491,-4.366412163,329.7935486,2699,1465.934082,58.18181992,1031.25,0
20772.99672,1549567,-4.679832458,7.966486931,2.161579847,-0.793893158,-1.893129826,-4.641221523,329.9567871,2698,1439.560425,58.18181992,1031.25,0
20772.99878,1549574.75,-4.708557606,7.892280102,2.173548698,-1.221374035,-1.862595439,-5.358778477,329.9567871,2698,1415.384644,58.18181992,1031.25,0
20773.01695,1549582.625,-4.739676952,7.774984837,2.173548698,-2.015267134,-2.396946669,-5.786259651,329.9567871,2698,1398.53479,58.18181992,1031.25,0
20773.01774,1549590.375,-4.701376438,7.68162775,2.2645123,-2.244274855,-2.366412163,-5.297709942,329.9567871,2698,1388.278442,58.18181992,1031.25,0
20773.03205,1549598.25,-4.696588993,7.664871216,2.290843725,-2.106870174,-2.702290058,-3.95419836,330.1201782,2697,1382.417603,58.18181992,1031.25,0
20773.03308,1549606,-4.694195271,7.631358624,2.36265707,-2.183206081,-3.221374035,-2.015267134,330.1201782,2697,1382.417603,58.18181992,1031.25,0
20773.04284,1549613.875,-4.727707863,7.636146069,2.453620672,-2.427480936,-3.175572634,-1.02290082,329.9567871,2698,1382.417603,58.18181992,1031.25,0
20773.05913,1549621.625,-4.813883781,7.69359684,2.578096867,-2.167938948,-1.923664093,-1.160305381,329.9567871,2698,1378.754639,58.18181992,1031.25,0
20773.06,1549629.5,-4.833034039,7.691202641,2.647516489,-2,-0.854961812,-1.374045849,330.1201782,2697,1378.021973,58.18181992,1031.25,0
20773.06576,1549637.25,-4.852184296,7.801316738,2.68102932,-1.46564889,0.122137405,-1.450381637,330.1201782,2697,1377.289429,58.18181992,1031.25,0
20773.0798,1549645.125,-4.873728275,7.894673824,2.669060469,-0.946564913,0.610687017,-1.374045849,330.1201782,2697,1378.021973,58.18181992,1031.25,0
20773.08055,1549652.875,-4.856971741,7.921005249,2.640335083,-0.748091578,1.770992398,-2.061068773,329.9567871,2698,1383.150146,58.18181992,1031.25,0
20773.08713,1549660.75,-4.873728275,7.992818832,2.56134057,-0.854961812,2.183206081,-3.86259532,330.1201782,2697,1389.74353,58.18181992,1031.25,0
20773.09474,1549668.5,-4.86894083,7.980849743,2.448832989,-0.793893158,1.877862573,-4.274809361,330.2837219,2696,1393.406616,58.18181992,1031.25,0
20773.10529,1549676.375,-4.871334553,7.923398972,2.360263348,-1.038167953,1.282442689,-4.687022686,330.1201782,2697,1392.67395,58.18181992,1031.25,0
20773.11646,1549684.125,-4.89048481,7.791741371,2.269299746,-1.236641169,1.11450386,-5.190839767,330.1201782,2697,1391.941406,58.18181992,1031.25,0
20773.11695,1549692,-4.861759663,7.741472244,2.314781666,-1.099236608,1.038167953,-5.28244257,330.2837219,2696,1391.941406,58.18181992,1031.25,0
20773.13166,1549699.75,-4.74685812,7.68162775,2.257330894,-1.221374035,1.038167953,-4.671755791,330.2837219,2696,1388.278442,58.18181992,1031.25,0
20773.1321,1549707.625,-4.722920418,7.660083771,2.228605509,-0.641221344,0.335877866,-3.129770994,330.2837219,2696,1381.684937,58.18181992,1031.25,0
20773.14647,1549715.375,-4.698982716,7.739078522,2.300418854,-0.748091578,0.19847329,-2.259541988,330.2837219,2696,1370.695923,58.18181992,1031.25,0
20773.15632,1549723.25,-4.744464397,7.782166481,2.369838476,-0.885496199,0.106870227,-2.793893099,330.1201782,2697,1357.509155,58.18181992,1031.25,0
20773.16248,1549731,-4.758827209,7.842010975,2.477558374,-1.053435087,0.809160292,-3.297709942,330.2837219,2696,1346.520142,58.18181992,1031.25,0
20773.16948,1549738.875,-4.694195271,7.885098934,2.508677483,-1.02290082,1.11450386,-3.282442808,330.1201782,2697,1333.333374,58.18181992,1031.25,0
20773.17643,1549746.625,-4.682226181,7.87791729,2.539796591,-0.045801528,0.595419824,-3.694656372,330.1201782,2697,1320.87915,58.18181992,1031.25,0
20773.20241,1549754.5,-4.703770161,7.84679842,2.58288455,0.305343509,0.916030526,-3.86259532,330.2837219,2696,1307.692261,58.18181992,1031.25,0
20773.20353,1549762.25,-4.703770161,7.801316738,2.56134057,0.839694679,1.083969474,-3.984732866,330.1201782,2697,1292.307739,58.18181992,1031.25,0
20773.20938,1549770.125,-4.720526695,7.710352898,2.420107603,1.083969474,1.129770994,-4.503816605,330.1201782,2697,1281.318726,58.18181992,1031.25,0
20773.21532,1549777.875,-4.730101585,7.521244526,2.271693707,0.885496199,0.778625965,-4.71755743,330.2837219,2696,1271.794922,58.18181992,1031.25,0
20773.21604,1549785.75,-4.74685812,7.401556015,2.195092678,0.717557251,-0.305343509,-3.312977076,330.2837219,2696,1268.131836,58.18181992,1031.25,0
20773.21792,1549793.5,-4.789946079,7.272292137,2.135248423,0.931297719,-0.641221344,-1.480916023,330.4474182,2695,1267.399292,58.18181992,1031.25,0
20773.23303,1549801.375,-4.823459148,7.269898415,2.14242959,0.610687017,-0.824427485,0.290076345,330.2837219,2696,1273.992676,58.18181992,1031.25,0
20773.24928,1549809.125,-4.914422512,7.40634346,2.214242935,0.656488538,-1.007633567,1.450381637,330.2837219,2696,1280.58606,58.18181992,1031.25,0
20773.25412,1549817,-4.859365463,7.509275913,2.288450003,0.335877866,-0.885496199,2.198473215,330.4474182,2695,1284.249023,58.18181992,1031.25,0
20773.25468,1549824.75,-4.804308891,7.640933514,2.357869625,0.030534351,-1.328244328,4.44274807,330.4474182,2695,1282.783936,58.18181992,1031.25,0
20773.25913,1549832.625,-4.856971741,7.777379036,2.475164652,1.267175555,-1.389312983,4.106870174,330.4474182,2695,1279.853516,58.18181992,1031.25,0
20773.27009,1549840.375,-4.825852871,7.791741371,2.513464928,1.190839648,0.122137405,3.145038128,330.2837219,2696,1275.457886,58.18181992,1031.25,0
20773.277,1549848.25,-4.787552357,7.791741371,2.463195801,0.885496199,0.351145029,2.97709918,330.4474182,2695,1268.864502,58.18181992,1031.25,0
20773.29401,1549856,-4.782764912,7.818072796,2.381807327,1.145038128,0.396946579,3.267175674,330.4474182,2695,1265.201416,58.18181992,1031.25,0
20773.29445,1549863.875,-4.720526695,7.909036636,2.271693707,1.145038128,-0.137404576,1.816793919,330.4474182,2695,1263.003662,58.18181992,1031.25,0
20773.30224,1549871.625,-4.734889507,7.880311012,2.099341631,0.809160292,-0.610687017,0.564885497,330.2837219,2696,1265.201416,58.18181992,1031.25,0
20773.31497,1549879.5,-4.703770161,7.885098934,2.075403929,1.038167953,-1.129770994,-0.717557251,330.4474182,2695,1268.131836,58.18181992,1031.25,0
20773.31693,1549887.25,-4.794733524,7.839616776,2.120885611,-0.106870227,-2.061068773,0.366412222,330.2837219,2696,1270.329712,58.18181992,1031.25,0
20773.32692,1549895.125,-4.801915169,7.894673824,2.137642145,-0.427480906,-1.908396959,0.702290058,330.6112976,2694,1273.992676,58.18181992,1031.25,0
20773.32736,1549902.875,-4.86894083,8.033513069,2.259724617,0,-1.816793919,-0.305343509,330.4474182,2695,1278.388306,58.18181992,1031.25,0
20773.34205,1549910.75,-4.840215206,8.102931976,2.321962833,0.473282456,-1.694656491,-0.946564913,330.4474182,2695,1279.853516,58.18181992,1031.25,0
20773.3515,1549918.5,-4.763614655,8.169958115,2.417713881,0.458015263,-2.04580164,-1.389312983,330.6112976,2694,1278.388306,58.18181992,1031.25,0
20773.35781,1549926.375,-4.806702614,8.18432045,2.494314671,0.549618304,-1.893129826,-2.076335907,330.4474182,2695,1273.260132,58.18181992,1031.25,0
20773.36779,1549934.125,-4.794733524,8.150808334,2.535008907,1.221374035,-1.358778596,-3.099236727,330.4474182,2695,1271.794922,58.18181992,1031.25,0
20773.3683,1549942,-4.73728323,8.002393723,2.546977758,1.603053451,-0.53435117,-4.137404442,330.6112976,2694,1271.062256,58.18181992,1031.25,0
20773.38686,1549949.75,-4.689407349,7.904248714,2.50628376,1.877862573,-0.671755731,-3.11450386,330.4474182,2695,1269.597046,58.18181992,1031.25,0
20773.38751,1549957.625,-4.742070675,7.830041885,2.513464928,1.633587837,-0.137404576,-3.404580116,330.6112976,2694,1271.062256,58.18181992,1031.25,0
20773.39403,1549965.375,-4.718132973,7.645720959,2.446439266,1.664122105,0.778625965,-3.297709942,330.6112976,2694,1275.457886,58.18181992,1031.25,0
20773.41185,1549973.25,-4.72531414,7.569120407,2.422501564,1.572519064,0.687022924,-1.770992398,330.6112976,2694,1282.05127,58.18181992,1031.25,0
20773.41268,1549981,-4.758827209,7.482944489,2.36265707,2.519083977,0.839694679,-0.687022924,330.6112976,2694,1289.377319,58.18181992,1031.25,0
20773.41889,1549988.875,-4.758827209,7.447037697,2.331537962,4.152671814,0.916030526,0.351145029,330.6112976,2694,1293.040283,58.18181992,1031.25,0
20773.42481,1549996.625,-4.744464397,7.451825142,2.30760026,4.427480698,1.206106901,1.190839648,330.6112976,2694,1297.435913,58.18181992,1031.25,0
20773.4328,1550004.5,-4.734889507,7.540394783,2.290843725,4.412213802,1.129770994,2.152671814,330.4474182,2695,1297.435913,58.18181992,1031.25,0
20773.44282,1550012.25,-4.71573925,7.593058109,2.240574598,4.229007721,0.366412222,2.595419884,330.4474182,2695,1295.238037,58.18181992,1031.25,0
20773.4508,1550020.125,-4.706163883,7.593058109,2.28605628,4.183206081,0.229007632,2.625954151,330.6112976,2694,1288.644653,58.18181992,1031.25,0
20773.46088,1550027.875,-4.708557606,7.569120407,2.28605628,3.251908302,-0.183206111,3.206106901,330.6112976,2694,1282.05127,58.18181992,1031.25,0
20773.46221,1550035.75,-4.770795822,7.624176979,2.317175388,2.687022924,0.427480906,2.839694738,330.6112976,2694,1277.65564,58.18181992,1031.25,0
20773.47571,1550043.5,-4.763614655,7.638539791,2.317175388,2.244274855,0.763358772,2.641221285,330.6112976,2694,1272.527466,58.18181992,1031.25,0
20773.48179,1550051.375,-4.804308891,7.736684799,2.312387705,2.061068773,0.366412222,2.88549614,330.6112976,2694,1267.399292,58.18181992,1031.25,0
